dong_kostat,dong_mois,sigungu_kostat,sigungu_mois,sido_kostat,sido_mois,dong_name_ko,dong_name_en,sigungu_name_ko,sido_name_ko,full_name_ko
31180660,4145058000,31180,41450,31,41,감북동,Gambuk-dong,하남시,경기도,경기도 하남시 감북동
31180670,4145058200,31180,41450,31,41,감일동,Gamil-dong,하남시,경기도,경기도 하남시 감일동
31191110,4146125000,31191,41461,31,41,포곡읍,Pogok-eup,용인시처인구,경기도,경기도 용인시처인구 포곡읍
31191120,4146125300,31191,41461,31,41,모현읍,Mohyeon-eup,용인시처인구,경기도,경기도 용인시처인구 모현읍
31191130,4146125600,31191,41461,31,41,이동읍,Idong-eup,용인시처인구,경기도,경기도 용인시처인구 이동읍
31191140,4146125900,31191,41461,31,41,남사읍,Namsa-eup,용인시처인구,경기도,경기도 용인시처인구 남사읍
31191340,4146134000,31191,41461,31,41,원삼면,Wonsam-myeon,용인시처인구,경기도,경기도 용인시처인구 원삼면
31191350,4146135000,31191,41461,31,41,백암면,Baegam-myeon,용인시처인구,경기도,경기도 용인시처인구 백암면
31191510,4146151000,31191,41461,31,41,중앙동,Jungang-dong,용인시처인구,경기도,경기도 용인시처인구 중앙동
31191540,4146154000,31191,41461,31,41,동부동,Dongbu-dong,용인시처인구,경기도,경기도 용인시처인구 동부동
31191550,4146152500,31191,41461,31,41,역북동,Yeokbuk-dong,용인시처인구,경기도,경기도 용인시처인구 역북동
31191560,4146152600,31191,41461,31,41,삼가동,Samga-dong,용인시처인구,경기도,경기도 용인시처인구 삼가동
31191570,4146153500,31191,41461,31,41,유림1동,Yurim1-dong,용인시처인구,경기도,경기도 용인시처인구 유림1동
31191580,4146153600,31191,41461,31,41,유림2동,Yurim2-dong,용인시처인구,경기도,경기도 용인시처인구 유림2동
31191581,4146126200,31191,41461,31,41,양지읍,Yangji-eup,용인시처인구,경기도,경기도 용인시처인구 양지읍
31192520,4146352000,31192,41463,31,41,구갈동,Gugal-dong,용인시기흥구,경기도,경기도 용인시기흥구 구갈동
31192540,4146354000,31192,41463,31,41,기흥동,Giheung-dong,용인시기흥구,경기도,경기도 용인시기흥구 기흥동
31192550,4146355000,31192,41463,31,41,서농동,Seonong-dong,용인시기흥구,경기도,경기도 용인시기흥구 서농동
31192560,4146356000,31192,41463,31,41,구성동,Guseong-dong,용인시기흥구,경기도,경기도 용인시기흥구 구성동
31192570,4146357000,31192,41463,31,41,마북동,Mabuk-dong,용인시기흥구,경기도,경기도 용인시기흥구 마북동
31192590,4146359000,31192,41463,31,41,보정동,Bojeong-dong,용인시기흥구,경기도,경기도 용인시기흥구 보정동
31192600,4146358600,31192,41463,31,41,상하동,Sangha-dong,용인시기흥구,경기도,경기도 용인시기흥구 상하동
31192610,4146351000,31192,41463,31,41,신갈동,Singal-dong,용인시기흥구,경기도,경기도 용인시기흥구 신갈동
31192630,4146351600,31192,41463,31,41,영덕1동,Yeongdeok1-dong,용인시기흥구,경기도,경기도 용인시기흥구 영덕1동
31192640,4146351700,31192,41463,31,41,영덕2동,Yeongdeok2-dong,용인시기흥구,경기도,경기도 용인시기흥구 영덕2동
31192650,4146353000,31192,41463,31,41,상갈동,Sanggal-dong,용인시기흥구,경기도,경기도 용인시기흥구 상갈동
31192660,4146353500,31192,41463,31,41,보라동,Bora-dong,용인시기흥구,경기도,경기도 용인시기흥구 보라동
31192670,4146357200,31192,41463,31,41,동백1동,Dongbaek1-dong,용인시기흥구,경기도,경기도 용인시기흥구 동백1동
31192680,4146357500,31192,41463,31,41,동백2동,Dongbaek2-dong,용인시기흥구,경기도,경기도 용인시기흥구 동백2동
31192690,4146357700,31192,41463,31,41,동백3동,Dongbaek3-dong,용인시기흥구,경기도,경기도 용인시기흥구 동백3동
31193510,4146551000,31193,41465,31,41,풍덕천1동,Pungdeokcheon1-dong,용인시수지구,경기도,경기도 용인시수지구 풍덕천1동
31193520,4146552000,31193,41465,31,41,풍덕천2동,Pungdeokcheon2-dong,용인시수지구,경기도,경기도 용인시수지구 풍덕천2동
31193530,4146553000,31193,41465,31,41,신봉동,Sinbong-dong,용인시수지구,경기도,경기도 용인시수지구 신봉동
31193550,4146555000,31193,41465,31,41,죽전2동,Jukjeon2-dong,용인시수지구,경기도,경기도 용인시수지구 죽전2동
31193560,4146556000,31193,41465,31,41,동천동,Dongcheon-dong,용인시수지구,경기도,경기도 용인시수지구 동천동
31193580,4146558000,31193,41465,31,41,상현2동,Sanghyeon2-dong,용인시수지구,경기도,경기도 용인시수지구 상현2동
31193590,4146559000,31193,41465,31,41,성복동,Seongbok-dong,용인시수지구,경기도,경기도 용인시수지구 성복동
31193600,4146554000,31193,41465,31,41,죽전1동,Jukjeon1-dong,용인시수지구,경기도,경기도 용인시수지구 죽전1동
31193610,4146555500,31193,41465,31,41,죽전3동,Jukjeon3-dong,용인시수지구,경기도,경기도 용인시수지구 죽전3동
31193620,4146557000,31193,41465,31,41,상현1동,Sanghyeon1-dong,용인시수지구,경기도,경기도 용인시수지구 상현1동
31193630,4146558500,31193,41465,31,41,상현3동,Sanghyeon3-dong,용인시수지구,경기도,경기도 용인시수지구 상현3동
31200110,4148025000,31200,41480,31,41,문산읍,Munsan-eup,파주시,경기도,경기도 파주시 문산읍
31200120,4148025300,31200,41480,31,41,파주읍,Paju-eup,파주시,경기도,경기도 파주시 파주읍
31200130,4148025600,31200,41480,31,41,법원읍,Beobwon-eup,파주시,경기도,경기도 파주시 법원읍
31200150,4148026200,31200,41480,31,41,조리읍,Jori-eup,파주시,경기도,경기도 파주시 조리읍
31200310,4148031000,31200,41480,31,41,월롱면,Wollong-myeon,파주시,경기도,경기도 파주시 월롱면
31200320,4148032000,31200,41480,31,41,탄현면,Tanhyeon-myeon,파주시,경기도,경기도 파주시 탄현면
31200350,4148035000,31200,41480,31,41,광탄면,Gwangtan-myeon,파주시,경기도,경기도 파주시 광탄면
31200360,4148036000,31200,41480,31,41,파평면,Papyeong-myeon,파주시,경기도,경기도 파주시 파평면
31200370,4148037000,31200,41480,31,41,적성면,Jeokseong-myeon,파주시,경기도,경기도 파주시 적성면
31200390,4148039000,31200,41480,31,41,장단면,Jangdan-myeon,파주시,경기도,경기도 파주시 장단면
31200511,4148054000,31200,41480,31,41,교하동,Gyoha-dong,파주시,경기도,경기도 파주시 교하동
31200512,4148055000,31200,41480,31,41,운정1동,Unjeong1-dong,파주시,경기도,경기도 파주시 운정1동
31200513,4148057000,31200,41480,31,41,운정3동,Unjeong3-dong,파주시,경기도,경기도 파주시 운정3동
31200514,4148058000,31200,41480,31,41,운정4동,Unjeong4-dong,파주시,경기도,경기도 파주시 운정4동
31200515,4148059000,31200,41480,31,41,운정5동,Unjeong5-dong,파주시,경기도,경기도 파주시 운정5동
31200516,4148060000,31200,41480,31,41,운정6동,Unjeong6-dong,파주시,경기도,경기도 파주시 운정6동
31200520,4148052000,31200,41480,31,41,금촌2동,Geumchon2-dong,파주시,경기도,경기도 파주시 금촌2동
31200530,4148051000,31200,41480,31,41,금촌1동,Geumchon1-dong,파주시,경기도,경기도 파주시 금촌1동
31200540,4148053000,31200,41480,31,41,금촌3동,Geumchon3-dong,파주시,경기도,경기도 파주시 금촌3동
31200570,4148056000,31200,41480,31,41,운정2동,Unjeong2-dong,파주시,경기도,경기도 파주시 운정2동
31210110,4150025000,31210,41500,31,41,장호원읍,Janghowon-eup,이천시,경기도,경기도 이천시 장호원읍
31210120,4150025300,31210,41500,31,41,부발읍,Bubal-eup,이천시,경기도,경기도 이천시 부발읍
31210310,4150031000,31210,41500,31,41,신둔면,Sindun-myeon,이천시,경기도,경기도 이천시 신둔면
31210320,4150032000,31210,41500,31,41,백사면,Baeksa-myeon,이천시,경기도,경기도 이천시 백사면
31210330,4150033000,31210,41500,31,41,호법면,Hobeop-myeon,이천시,경기도,경기도 이천시 호법면
31210340,4150034000,31210,41500,31,41,마장면,Majang-myeon,이천시,경기도,경기도 이천시 마장면
31210350,4150035000,31210,41500,31,41,대월면,Daewol-myeon,이천시,경기도,경기도 이천시 대월면
31210360,4150036000,31210,41500,31,41,모가면,Moga-myeon,이천시,경기도,경기도 이천시 모가면
31210370,4150037000,31210,41500,31,41,설성면,Seolseong-myeon,이천시,경기도,경기도 이천시 설성면
31210380,4150038000,31210,41500,31,41,율면,Yul-myeon,이천시,경기도,경기도 이천시 율면
31210510,4150051000,31210,41500,31,41,창전동,Changjeon-dong,이천시,경기도,경기도 이천시 창전동
31210520,4150052000,31210,41500,31,41,중리동,Jungni-dong,이천시,경기도,경기도 이천시 중리동
31210530,4150053000,31210,41500,31,41,관고동,Gwango-dong,이천시,경기도,경기도 이천시 관고동
31210540,4150051500,31210,41500,31,41,증포동,Jeungpo-dong,이천시,경기도,경기도 이천시 증포동
31220110,4155025000,31220,41550,31,41,공도읍,Gongdo-eup,안성시,경기도,경기도 안성시 공도읍
31220310,4155031000,31220,41550,31,41,보개면,Bogae-myeon,안성시,경기도,경기도 안성시 보개면
31220320,4155032000,31220,41550,31,41,금광면,Geumgwang-myeon,안성시,경기도,경기도 안성시 금광면
31220330,4155033000,31220,41550,31,41,서운면,Seoun-myeon,안성시,경기도,경기도 안성시 서운면
31220340,4155034000,31220,41550,31,41,미양면,Miyang-myeon,안성시,경기도,경기도 안성시 미양면
31220350,4155035000,31220,41550,31,41,대덕면,Daedeok-myeon,안성시,경기도,경기도 안성시 대덕면
31220360,4155036000,31220,41550,31,41,양성면,Yangseong-myeon,안성시,경기도,경기도 안성시 양성면
31220380,4155038000,31220,41550,31,41,원곡면,Wongok-myeon,안성시,경기도,경기도 안성시 원곡면
31220390,4155039000,31220,41550,31,41,일죽면,Iljuk-myeon,안성시,경기도,경기도 안성시 일죽면
31220400,4155040000,31220,41550,31,41,죽산면,Juksan-myeon,안성시,경기도,경기도 안성시 죽산면
31220410,4155041000,31220,41550,31,41,삼죽면,Samjuk-myeon,안성시,경기도,경기도 안성시 삼죽면
31220420,4155042000,31220,41550,31,41,고삼면,Gosam-myeon,안성시,경기도,경기도 안성시 고삼면
31220510,4155051000,31220,41550,31,41,안성1동,Anseong1-dong,안성시,경기도,경기도 안성시 안성1동
31220520,4155052000,31220,41550,31,41,안성2동,Anseong2-dong,안성시,경기도,경기도 안성시 안성2동
31220530,4155053000,31220,41550,31,41,안성3동,Anseong3-dong,안성시,경기도,경기도 안성시 안성3동
31230110,4157025000,31230,41570,31,41,통진읍,Tongjin-eup,김포시,경기도,경기도 김포시 통진읍
31230120,4157025300,31230,41570,31,41,고촌읍,Gochon-eup,김포시,경기도,경기도 김포시 고촌읍
31230130,4157025600,31230,41570,31,41,양촌읍,Yangchon-eup,김포시,경기도,경기도 김포시 양촌읍
31230340,4157034000,31230,41570,31,41,대곶면,Daegot-myeon,김포시,경기도,경기도 김포시 대곶면
31230350,4157035000,31230,41570,31,41,월곶면,Wolgot-myeon,김포시,경기도,경기도 김포시 월곶면
31230360,4157036000,31230,41570,31,41,하성면,Haseong-myeon,김포시,경기도,경기도 김포시 하성면
31230530,4157054000,31230,41570,31,41,사우동,Sau-dong,김포시,경기도,경기도 김포시 사우동
31230540,4157055000,31230,41570,31,41,풍무동,Pungmu-dong,김포시,경기도,경기도 김포시 풍무동
31230560,4157056000,31230,41570,31,41,장기동,Janggi-dong,김포시,경기도,경기도 김포시 장기동
31230600,4157058000,31230,41570,31,41,운양동,Unyang-dong,김포시,경기도,경기도 김포시 운양동
31230610,4157051500,31230,41570,31,41,김포본동,Gimpobon-dong,김포시,경기도,경기도 김포시 김포본동
31230620,4157052500,31230,41570,31,41,장기본동,Janggibon-dong,김포시,경기도,경기도 김포시 장기본동
31230630,4157057000,31230,41570,31,41,구래동,Gurae-dong,김포시,경기도,경기도 김포시 구래동
31230640,4157057500,31230,41570,31,41,마산동,Masan-dong,김포시,경기도,경기도 김포시 마산동
31241721,4159125000,31241,41591,31,41,우정읍,Ujeong-eup,화성시만세구,경기도,경기도 화성시만세구 우정읍
31241722,4159125300,31241,41591,31,41,향남읍,Hyangnam-eup,화성시만세구,경기도,경기도 화성시만세구 향남읍
31241723,4159125600,31241,41591,31,41,남양읍,Namyang-eup,화성시만세구,경기도,경기도 화성시만세구 남양읍
31241724,4159131000,31241,41591,31,41,마도면,Mado-myeon,화성시만세구,경기도,경기도 화성시만세구 마도면
31241725,4159132000,31241,41591,31,41,송산면,Songsan-myeon,화성시만세구,경기도,경기도 화성시만세구 송산면
31241726,4159133000,31241,41591,31,41,서신면,Seosin-myeon,화성시만세구,경기도,경기도 화성시만세구 서신면
31241727,4159134000,31241,41591,31,41,팔탄면,Paltan-myeon,화성시만세구,경기도,경기도 화성시만세구 팔탄면
31241728,4159135000,31241,41591,31,41,장안면,Jangan-myeon,화성시만세구,경기도,경기도 화성시만세구 장안면
31241729,4159136000,31241,41591,31,41,양감면,Yanggam-myeon,화성시만세구,경기도,경기도 화성시만세구 양감면
31241730,4159151000,31241,41591,31,41,새솔동,Saesol-dong,화성시만세구,경기도,경기도 화성시만세구 새솔동
31242731,4159325000,31242,41593,31,41,봉담읍,Bongdam-eup,화성시효행구,경기도,경기도 화성시효행구 봉담읍
31242732,4159331000,31242,41593,31,41,매송면,Maesong-myeon,화성시효행구,경기도,경기도 화성시효행구 매송면
31242733,4159332000,31242,41593,31,41,비봉면,Bibong-myeon,화성시효행구,경기도,경기도 화성시효행구 비봉면
31242734,4159333000,31242,41593,31,41,정남면,Jeongnam-myeon,화성시효행구,경기도,경기도 화성시효행구 정남면
31242735,4159351000,31242,41593,31,41,기배동,Gibae-dong,화성시효행구,경기도,경기도 화성시효행구 기배동
31243736,4159551000,31243,41595,31,41,진안동,Jinan-dong,화성시병점구,경기도,경기도 화성시병점구 진안동
31243737,4159552000,31243,41595,31,41,병점1동,Byeongjeom1-dong,화성시병점구,경기도,경기도 화성시병점구 병점1동
31243738,4159553000,31243,41595,31,41,병점2동,Byeongjeom2-dong,화성시병점구,경기도,경기도 화성시병점구 병점2동
31243739,4159554000,31243,41595,31,41,반월동,Banwol-dong,화성시병점구,경기도,경기도 화성시병점구 반월동
31243740,4159555000,31243,41595,31,41,화산동,Hwasan-dong,화성시병점구,경기도,경기도 화성시병점구 화산동
31244741,4159751000,31244,41597,31,41,동탄1동,Dongtan1-dong,화성시동탄구,경기도,경기도 화성시동탄구 동탄1동
31244742,4159752000,31244,41597,31,41,동탄2동,Dongtan2-dong,화성시동탄구,경기도,경기도 화성시동탄구 동탄2동
31244743,4159753000,31244,41597,31,41,동탄3동,Dongtan3-dong,화성시동탄구,경기도,경기도 화성시동탄구 동탄3동
31244744,4159754000,31244,41597,31,41,동탄4동,Dongtan4-dong,화성시동탄구,경기도,경기도 화성시동탄구 동탄4동
31244745,4159755000,31244,41597,31,41,동탄5동,Dongtan5-dong,화성시동탄구,경기도,경기도 화성시동탄구 동탄5동
31244746,4159756000,31244,41597,31,41,동탄6동,Dongtan6-dong,화성시동탄구,경기도,경기도 화성시동탄구 동탄6동
